GID_date,Site_ID,GID,GID_gg,GID_hr
83784,,,74706,
83785,,,74707,
83786,,,,72364
83787,,,,72365
83788,,,74708,
83790,,,,72366
83791,,,,72367
83792,,,74709,
83793,,,74710,
83794,,,74711,
83795,,,74713,
83796,,,74712,
83797,,,,72370
83798,,,,72371
83799,,73229,,
83800,,73230,,
83801,,73231,,
83802,,73232,,
83803,,73233,,
83804,,73234,,
83805,,73235,,
83806,,73236,,
83807,,73237,,
83808,,73238,,
83809,,73239,,
83810,,73240,,
83811,,73241,,
83813,,,,72373
83814,,,,72374
83815,,,,72375
83816,,,,72376
83817,,,,72377
83818,,,,72378
83819,,,,72379
83820,,,,72380
83821,,,,72381
83822,,,,72382
83823,,,,72383
83824,,,,72384
83825,,,,72385
83826,,,,72386
83827,,,,72387
83828,,,74730,
83829,,,74714,
83830,,,74715,
83831,,,74716,
83832,,,74717,
83833,,,74718,
83834,,,74719,
83835,,,74720,
83836,,,74721,
83837,,,74723,
83838,,,74724,
83839,,,74725,
83840,,,74726,
83841,,,74727,
83842,,,74728,
83843,,,74729,
83844,,73243,,
83845,,73244,,
83846,,,,72389
83847,,,,72388
83848,,,74738,
83849,,,74739,
83850,,,,72390
83851,,,74740,
83852,,,74741,
83853,,,,72391
83854,,,,72392
83857,,,74743,
83860,,73246,,
83861,,,,72394
83862,,,,72395
83863,,,,72396
83864,,,74746,
83865,,,74747,
83866,,,74748,
83867,,,74749,
83868,,,74750,
83869,,,,72282
83870,,,,72283
83871,,,,72284
83872,,,,72285
83873,,,,72286
83874,,,,72287
83875,,,,72288
83876,,,,72289
83877,,,,72290
83878,,,,72291
83879,,,,72292
83880,,,,72293
83881,,,,72294
83882,,,,72295
83883,,,,72296
83884,,,,72297
83885,,,,72298
83886,,,,72299
83887,,,,72300
83888,,,,72301
83889,,,,72302
83890,,,,72303
83891,,,,72304
83892,,,,72305
83893,,,,72306
83894,,,,72307
83895,,,,72308
83896,,,,72309
83897,,,,72310
83898,,,,72311
83899,,,,72312
83900,,,,72313
83901,,,,72314
83902,,,,72315
83903,,,,72316
83904,,,,72317
83905,,,,72318
83906,,,,72319
83907,,,,72320
83908,,,,72321
83909,,,,72322
83910,,,,72323
83911,,,,72324
83912,,,,72325
83913,,,,72326
83914,,,,72327
83915,,,,72328
83916,,,,72329
83917,,,,72330
83918,,,,72331
83919,,,,72333
83920,,,,72334
83921,,,,72335
83922,,,,72336
83923,,,,72338
83924,,,,72339
83925,,,,72340
83926,,,,72397
83927,,,,72398
83928,,,74590,
83929,,,74591,
83930,,,74592,
83931,,,74593,
83932,,,74594,
83933,,,74595,
83934,,,74596,
83935,,,74597,
83936,,,74598,
83937,,,74599,
83938,,,74600,
83939,,,74601,
83940,,,74602,
83941,,,74603,
83942,,,74604,
83943,,,74605,
83944,,,74606,
83945,,,74607,
83946,,,74608,
83947,,,74609,
83948,,,74610,
83949,,,74611,
83950,,,74612,
83951,,,74613,
83952,,,74614,
83953,,,74615,
83954,,,74616,
83955,,,74617,
83956,,,74618,
83957,,,74619,
83958,,,74620,
83959,,,74621,
83960,,,74622,
83961,,,74623,
83962,,,74624,
83963,,,74625,
83964,,,74626,
83965,,,74627,
83966,,,74628,
83967,,,74629,
83968,,,74630,
83969,,,74631,
83970,,,74632,
83971,,,74634,
83972,,,74635,
83973,,,74636,
83974,,,74637,
83983,,,74646,
84006,,,74669,
84011,,,74674,
84019,,,74722,
84020,,,74731,
84021,,,74732,
84024,,,74735,
84025,,,74736,
84026,,,74737,
84027,,,,72400
84028,,,74751,
84029,,,74752,
84030,,,74753,
84031,,,74754,
84032,,,74755,
84033,,,,72401
84034,,,,72402
84035,,,74756,
84036,,,,72403
84037,,,,72404
84038,,,74757,
84039,,,,72405
84040,,73247,,
84041,,,,72406
84042,,,74758,
84043,,73248,,
84044,,,,72409
84045,,,,72408
84046,,,74760,
84047,,,74759,
84049,,73249,,
84050,,73250,,
84051,,73251,,
84052,,73252,,
84053,,73253,,
84054,,73254,,
84055,,73255,,
84056,,,,72410
84057,,,,72411
84058,,,,72412
84059,,,,72413
84060,,,,72414
84061,,,,72415
84062,,,,72416
84063,,,74761,
84064,,,74762,
84065,,,74763,
84066,,,74764,
84067,,,74765,
84068,,,74766,
84069,,,74767,
84070,,,74768,
84071,,73256,,
84072,,,,72418
84073,,,,72417
84074,,,74769,
84075,,,74770,
84077,,,,72420
84078,,,74771,
84079,,,,72422
84080,,,,72421
84081,,,74772,
84082,,,74773,
84083,,,74774,
84084,,,,72423
84085,,,74776,
84086,,,,72424
84087,,,74777,
84088,,73258,,
84089,,,,72426
84090,,,,72425
84091,,,,72427
84092,,,74779,
84093,,,74778,
84094,,73285,,
84095,,73286,,
84096,,73287,,
84097,,73288,,
84100,,,,72429
84101,,,,72430
84102,,,,72431
84103,,,74781,
84104,,,74782,
84105,,,74783,
84106,,,74784,
84108,,,74786,
84109,,,74787,
84110,,,74788,
84111,,,74789,
84112,,,74790,
84115,,,,72433
84116,,,74792,
84117,,,74793,
84118,,,74794,
84122,30093,,,
84123,,,,72435
84124,,,,70732
84148,,,74798,
84149,,,,50006
84150,,,71249,
84151,,73292,,
84152,,,,70746
84153,,,,72454
84154,,,74801,
84155,,,74799,
84156,,,74800,
84157,,50045,,
84158,,,,72455
84159,,,74807,
84160,,,74808,
84161,50059,,,
84166,50068,,,
84167,50068,,,
84168,50068,,,
84169,50068,,,
84170,,,,70751
84171,,,,70752
84172,,,,70753
84173,,,,70754
84174,,50096,,
84175,,,,72457
84176,,,,72458
84177,,,,72459
84178,,,,72460
84179,,,74815,
84180,,,74816,
84181,,,74817,
84182,,,74818,
84183,,,74819,
84184,,,74820,
84186,,73293,,
84187,,,,72461
84188,,73294,,
84189,,,,72462
84190,,,74822,
84191,,,74821,
84193,,,74825,
84194,,,74824,
84195,,,74826,
84196,,,74827,
84197,,,74828,
84198,,,74829,
84199,,,74830,
84200,,,74831,
84201,,,74832,
84202,,,74833,
84203,,,74834,
84204,,,74835,
84205,,,74836,
84206,,,74837,
84207,,,74838,
84208,,,74839,
84209,,,74840,
84210,,,74841,
84211,,,74842,
84212,,,74843,
84213,,,74844,
84214,,,74845,
84215,,,74846,
84216,,,74847,
84217,,,74848,
84218,,,74849,
84219,,,74850,
84220,,,74851,
84221,,,74852,
84222,,,74853,
84223,,,74854,
84224,,,74855,
84225,,,74856,
84226,,,74857,
84227,,,74858,
84229,,,74860,
84230,,,74861,
84231,,,74862,
84232,,,74804,
84233,,,74805,
84234,,,74806,
84235,,,74809,
84236,,,74811,
84237,,,74810,
84238,,,74803,
84239,,,74802,
84244,,20137,,
84245,,73295,,
84246,,73296,,
84247,,73297,,
84248,,73298,,
84249,,73299,,
84250,,73300,,
84251,,73301,,
84252,,73302,,
84253,,73303,,
84254,,73304,,
84255,,73305,,
84256,,73306,,
84257,,73307,,
84258,,73308,,
84259,,73309,,
84260,,73310,,
84261,,73311,,
84262,,73312,,
84263,,73313,,
84264,,73314,,
84265,,73316,,
84266,,73317,,
84267,,73318,,
84268,,73319,,
84269,,73320,,
84270,,73321,,
84271,,73322,,
84272,,73333,,
84273,,73334,,
84274,,73335,,
84275,,73336,,
84276,,73337,,
84277,,73338,,
84278,,73315,,
84279,,73323,,
84280,,73324,,
84281,,73325,,
84282,,73326,,
84283,,73327,,
84284,,73328,,
84285,,73329,,
84286,,73330,,
84287,,73331,,
84288,,73332,,
84289,,,,72546
84290,,,74912,
84291,,,,72547
84292,,,74913,
84293,,73339,,
84294,,,,72549
84295,,,,72548
84296,,,74914,
84297,,,74915,
84298,,20010,,
84299,,73340,,
84300,,73341,,
84301,,73342,,
84302,,73343,,
84303,,73344,,
84304,,73345,,
84305,,73346,,
84306,,73348,,
84307,,20138,,
84308,,73347,,
84309,,73349,,
84310,,73350,,
84311,,73351,,
84312,,73352,,
84313,,73353,,
84314,,73354,,
84315,,73355,,
84316,,73356,,
84317,,73357,,
84319,,73358,,
84318,,,,72554
84320,,73359,,
84321,,73360,,
84322,,73361,,
84323,,73362,,
84324,,73363,,
84325,,73364,,
84329,,,,72555
84330,,,,72556
84331,,,,72557
84332,,,74916,
84333,,,74921,
84334,,,74922,
84335,,,74923,
84336,,,74924,
84337,,,,72579
84338,,,,72580
84339,,,,72581
84340,,,,72582
84341,,,74946,
84342,,,74947,
84343,,,74948,
84344,,,74949,
84345,,,74950,
84346,,,,72583
84347,,,74951,
84348,,,,72584
84349,,,74952,
84350,,,74953,
84351,,20021,,
84352,,,74954,
84353,,20136,,
84354,,73259,,
84355,,73260,,
84356,,73261,,
84357,,73262,,
84358,,73263,,
84359,,73264,,
84360,,73265,,
84361,,73266,,
84362,,73267,,
84363,,73268,,
84364,,73269,,
84365,,73270,,
84366,,73271,,
84367,,73272,,
84368,,73273,,
84369,,73274,,
84370,,73275,,
84371,,73276,,
84372,,73277,,
84373,,73278,,
84374,,73279,,
84375,,73280,,
84376,,73281,,
84377,,73282,,
84378,,73283,,
84379,,73284,,
84380,,,,72465
84381,,,,72466
84382,,,,72467
84383,,,,72468
84384,,,,72469
84385,,,,72470
84386,,,,72471
84387,,,,72472
84388,,,,72473
84389,,,,72474
84390,,,,72475
84391,,,,72476
84392,,,,72477
84393,,,,72478
84394,,,,72479
84395,,,,72480
84396,,,,72481
84397,,,,72482
84398,,,,72483
84399,,,,72484
84400,,,,72485
84401,,,,72486
84402,,,,72487
84403,,,,72488
84404,,,,72489
84405,,,,72490
84406,,,,72491
84407,,,,72492
84408,,,,72493
84409,,,,72494
84410,,,,72495
84411,,,74986,
84412,,,74985,
84413,,,74984,
84414,,,74983,
84415,,,74982,
84416,,,74981,
84417,,,74980,
84418,,,74979,
84419,,,74978,
84420,,,74977,
84421,,,74976,
84422,,,74975,
84423,,,74974,
84424,,,74973,
84425,,,74972,
84426,,,74971,
84427,,,74970,
84428,,,74969,
84429,,,74968,
84430,,,74967,
84431,,,74966,
84432,,,74965,
84433,,,74964,
84434,,,74963,
84435,,,74962,
84436,,,74961,
84437,,,74960,
84438,,,74959,
84439,,,74958,
84440,,,74957,
84441,,,74956,
84442,,,,72496
84443,,,,72497
84444,,,,72498
84445,,,,72499
84446,,,,72500
84447,,,,72501
84448,,,,72502
84449,,,,72503
84450,,,,72504
84451,,,,72505
84452,,,,72506
84453,,,,72507
84454,,,,72508
84455,,,,72509
84456,,,,72510
84457,,,,72511
84458,,,,72512
84459,,,,72513
84460,,,,72514
84461,,,,72515
84462,,,,72516
84463,,,,72517
84464,,,,72518
84465,,,,72519
84466,,,,72520
84467,,,,72521
84468,,,,72522
84469,,,,72523
84470,,,,72524
84471,,,,72525
84472,,,,72526
84473,,,,72527
84474,,,,72528
84475,,,,72529
84476,,,,72530
84477,,,,72531
84478,,,,72532
84479,,,,72533
84480,,,,72534
84481,,,,72535
84482,,,,72536
84483,,,,72537
84484,,,,72538
84485,,,,72539
84486,,,,72540
84487,,,,72541
84488,,,,72542
84489,,,,72543
84490,,,,72544
84491,,,,72545
84492,,,,72550
84493,,,,72551
84494,,,,72552
84495,,,,72553
84496,,,74866,
84497,,,74867,
84498,,,74868,
84499,,,74869,
84500,,,74870,
84501,,,74871,
84502,,,74872,
84503,,,74873,
84504,,,74874,
84505,,,74875,
84506,,,74876,
84507,,,74877,
84508,,,74878,
84509,,,74879,
84510,,,74880,
84511,,,74881,
84512,,,74882,
84513,,,74883,
84514,,,74884,
84515,,,74885,
84516,,,74886,
84517,,,74887,
84518,,,74888,
84519,,,74889,
84520,,,74890,
84521,,,74891,
84522,,,74892,
84523,,,74893,
84524,,,74894,
84525,,,74895,
84526,,,74896,
84527,,,74897,
84528,,,74898,
84529,,,74899,
84530,,,74900,
84531,,,74901,
84532,,,74902,
84533,,,74903,
84534,,,74904,
84535,,,74905,
84536,,,74906,
84537,,,74907,
84538,,,74908,
84539,,,74909,
84540,,,74910,
84541,,,74911,
84542,,,74917,
84543,,,74918,
84544,,,74919,
84545,,,74920,
84546,,,74988,
84547,,,74989,
84548,,,74990,
84549,,,74992,
84550,,,74993,
84551,,,74994,
84552,,,74995,
84553,,,74997,
84554,,,74999,
84555,,,75000,
84556,,,75001,
84557,,,75002,
84558,,,75003,
84559,,,,72558
84560,,,,72559
84561,,,,72560
84562,,,,72561
84563,,,,72562
84564,,,,72563
84565,,,,72564
84566,,,,72565
84567,,,,72566
84568,,,,72567
84569,,,,72568
84570,,,,72569
84571,,,,72570
84572,,,,72571
84573,,,,72572
84574,,,,72573
84575,,,,72574
84576,,,,72575
84577,,,,72585
84578,,,,72586
84579,,,74925,
84580,,,74926,
84581,,,74927,
84582,,,74928,
84583,,,74929,
84584,,,74930,
84585,,,74931,
84586,,,74932,
84587,,,74933,
84588,,,74934,
84589,,,74935,
84590,,,74936,
84591,,,74937,
84592,,,74938,
84593,,,74939,
84594,,,74940,
84595,,,74941,
84596,,,74942,
84597,,,75004,
84598,,,75005,
84600,,,75007,
84601,,,75008,
84602,,,75009,
84603,,,75010,
84604,,20122,,
84605,,,,72587
84606,,,75011,
84607,,,75012,
84608,,59000,,
84609,,,,72588
84610,,,75013,
84611,,,,72589
84612,,20141,,
84613,,,,72590
84614,,,75014,
84615,,73368,,
84616,,,,72591
84617,,,,72592
84618,,,75015,
84619,,,75017,
84621,,40002,,
84622,,,,70793
84623,,,,70796
84624,,,,70797
84625,,,,72594
84626,,,,72595
84627,,,75019,
84628,,71362,,
84629,,71363,,
84630,,73369,,
84631,,40008,,
84632,,71364,,
84633,,71365,,
84634,,71366,,
84635,,,,70798
84636,,,,70799
84637,,,,70800
84638,,,,72596
84641,,,75020,
84642,,73370,,
84643,,40009,,
84644,,,71330,
84645,,,71329,
84646,,,,70801
84647,,,,70802
84648,,,,70803
84649,,,,70804
84650,,40013,,
84651,,40015,,
84652,,,,70806
84653,,,,70805
84654,,40017,,
84655,,,75022,
84656,,,75023,
84657,,,75024,
84658,,,,70807
84659,,,,70808
84660,,,,70809
84661,,,,70810
84662,,,,70811
84663,,,,70812
84664,,,,70813
84665,,,,40018
84666,,,,70814
84667,,40027,,
84668,,,75025,
84669,,,,70816
84670,,,,70817
84671,,,,70818
84672,,40037,,
84673,,,,72598
84674,,,75026,
84675,,40042,,
84676,,71383,,
84677,,,,70819
84678,,,,70820
84679,,,,70821
84680,,,,70822
84681,,,,70823
84682,,,,70824
84683,,,71435,
84684,,40044,,
84685,,73372,,
84686,,,,72599
84687,,,75028,
84688,,,75029,
84689,,,75030,
84690,,,75031,
84691,,,75032,
84692,,,75033,
84693,,,75034,
84694,,,75035,
84695,,,75036,
84696,,73373,,
84697,,,75037,
84698,,,75038,
84699,,,,72600
84700,,,75039,
84701,,,,70829
84702,,,,70830
84703,,,,70831
84704,,,,72601
84705,,,,72602
84706,,,,72603
84707,,,75040,
84708,,,75041,
84709,,,75042,
84710,,,,70834
84711,,73374,,
84712,,,,72605
84713,,,,72604
84714,,,75043,
84715,,,75044,
84716,,,75045,
84717,,,75046,
84718,,,75047,
84719,,,,70835
84720,,,,70836
84723,,,,70839
84724,,40061,,
84725,,,,72606
84726,,,,70840
84727,,,,70841
84728,,,,70842
84729,,,,70844
84730,,,,70845
84731,,,,70846
84732,,,,70847
84733,,,,70848
84734,,,,70849
84735,,,,70850
84737,,,,70851
84738,,,,70852
84739,,,,70853
84740,,,,72607
84741,,,75052,
84742,,71679,,
84743,,,,70858
84744,,,,70859
84745,,,,70860
84746,,,,70861
84747,,,,70862
84748,,,,70863
84749,,,,70864
84750,,,75053,
84751,,40080,,
84752,,73376,,
84753,,73377,,
84754,,,,72608
84755,,,,72609
84756,,,75063,
84757,,,75054,
84758,,,75055,
84759,,,75056,
84760,,,75057,
84761,,,75058,
84762,,,75059,
84763,,,75060,
84764,,,75061,
84765,,,75062,
84766,,,75064,
84767,,,75065,
84768,,40084,,
84769,,73378,,
84770,,73380,,
84771,,,,72611
84772,,,,72612
84773,,,,72613
84775,,,,72615
84776,,,75066,
84777,,,75067,
84778,,,75068,
84779,,,75069,
84780,,,75070,
84782,,,75072,
84783,,,75073,
84784,,,,70867
84785,,,,70868
84786,,,,70869
84787,,,,70870
84788,,,,70871
84789,,,,70882
84790,,,71676,
84791,,,71677,
84792,,,71678,
84794,,,,70883
84795,,,,70884
84796,,,,70885
84797,,,,70886
84798,,,,70888
84799,,,,70889
84800,,,,70890
84801,,,,70891
84802,,71711,,
84803,,,,70892
84804,,,,70893
84805,,,,70894
84806,,,,70895
84807,,,,70896
84808,,,,70897
84809,,,75074,
84810,,,75075,
84811,,71713,,
84812,,,,70900
84814,,,,70932
84815,,,,70933
84816,,,,70934
84817,,,,70935
84818,,,,70936
84819,,,75076,
84820,,,,70939
84821,,71815,,
84822,,40097,,
84823,,71817,,
84824,,71820,,
84825,,40100,,
84826,,20123,,
84827,,73381,,
84828,,73382,,
84829,,73383,,
84830,,73384,,
84831,,73385,,
84832,,73386,,
84833,,,,72617
84834,,,,72618
84835,,,,72619
84836,,,,72620
84837,,,,72621
84838,,,,72622
84839,,,,72623
84840,,,75077,
84841,,,75078,
84842,,,75079,
84843,,,75080,
84844,,,75081,
84845,,,75082,
84846,,,75083,
84847,,,75084,
84848,,,75085,
84849,,,,70951
84850,,40106,,
84851,,,75086,
84852,,,,70962
84853,,,,70963
84854,,,,70969
84855,,,,70970
84856,,,,70983
84857,,72051,,
84858,,20247,,
84859,,,75087,
84860,,,75088,
84861,40130,,,
84862,,,75089,
84863,,73388,,
84864,,73389,,
84865,,73390,,
84866,,73391,,
84867,,73392,,
84868,,73393,,
84869,,73394,,
84870,,73395,,
84871,,73396,,
84872,,73397,,
84873,,73398,,
84874,,73399,,
84875,,73400,,
84876,,73401,,
84877,,73402,,
84878,,73403,,
84879,,73404,,
84880,,73405,,
84881,,73406,,
84882,,73407,,
84883,,73408,,
84884,,73409,,
84885,,73410,,
84886,,73411,,
84887,,73412,,
84888,,73413,,
84889,,73414,,
84890,,73415,,
84891,,73416,,
84892,,73417,,
84893,,73418,,
84894,,73419,,
84895,,73420,,
84896,,73421,,
84897,,73422,,
84898,,73423,,
84899,,73424,,
84900,,73425,,
84901,,73426,,
84902,,73427,,
84903,,73428,,
84904,,73429,,
84905,,73430,,
84906,,73431,,
84907,,73432,,
84908,,73433,,
84909,,73434,,
84910,,73435,,
84911,,73436,,
84912,,73437,,
84913,,73438,,
84914,,,,72634
84915,,,,72635
84916,,,,72636
84917,,,,72637
84918,,,,72638
84919,,,,72639
84920,,,,72640
84921,,,,72641
84922,,,,72642
84923,,,,72643
84924,,,,72644
84925,,,,72645
84926,,,,72646
84927,,,,72647
84928,,,,72648
84929,,,,72649
84930,,,,72650
84931,,,,72651
84932,,,,72652
84933,,,,72653
84934,,,,72654
84935,,,,72655
84936,,,,72656
84937,,,,72657
84938,,,,72658
84939,,,,72659
84940,,,,72660
84941,,,,72661
84942,,,,72662
84943,,,,72663
84944,,,,72664
84945,,,,72665
84946,,,,72666
84947,,,,72667
84948,,,,72668
84949,,,,72669
84950,,,,72670
84951,,,,72671
84952,,,,72672
84953,,,,72673
84954,,,,72674
84955,,,,72675
84956,,,75090,
84957,,,75091,
84958,,,75092,
84959,,,75093,
84960,,,75094,
84961,,,75095,
84962,,,75096,
84963,,,75097,
84964,,,75098,
84965,,,75099,
84966,,,75142,
84967,,,75143,
84968,,,75144,
84969,,,75145,
84970,,,75146,
84971,,,75147,
84972,,,75148,
84973,,,75149,
84974,,,75150,
84975,,,75151,
84976,,,75152,
84977,,,75153,
84978,,,75154,
84979,,,75155,
84980,,,,72633
84981,,,,72632
84982,,,,72631
84983,,,,72630
84984,,,,72629
84985,,,,72628
84986,,,,72627
84987,,,,72626
84988,,,,72625
84989,,,,72624
84990,,,,72676
84991,,,75156,
84992,,,75157,
84993,,,75134,
84994,,73440,,
84995,,73441,,
84996,,40132,,
84997,,,,72677
84998,,,75170,
84999,,,75171,
85000,,,75174,
85001,,40135,,
85002,,72100,,
85003,,40137,,
85004,,,72182,
85005,,40139,,
85006,,,75175,
85007,,40142,,
85008,,,,71036
85009,,,72202,
85010,,,72206,
85011,,,72207,
85013,,,,72680
85014,,,75172,
85015,,,75177,
85016,,,75176,
85017,,,,72679
85018,,73442,,
85019,,73443,,
85020,,,,72683
85021,,,,72682
85022,,,,72681
85023,,,75173,
85024,,,75178,
85025,,,75179,
85026,,,75180,
85027,,,75181,
85028,,,75101,
85029,,,75103,
85030,,,75106,
85031,,,75108,
85032,,,75109,
85033,,,75110,
85034,,,75113,
85035,,,75115,
85036,,,75118,
85037,,,75119,
85038,,,75120,
85039,,,75124,
85040,,,75125,
85041,,,75126,
85042,,,75127,
85043,,,75129,
85044,,,75130,
85045,,,75132,
85046,,,75140,
85047,,,75104,
85048,,,75105,
85049,,,75121,
85050,,,75123,
85051,,,75141,
85052,,,75111,
85053,,,75116,
85054,,,75135,
85055,,,75161,
85056,,,75163,
85057,,,75100,
85058,,,75102,
85059,,,75107,
85060,,,75112,
85061,,,75114,
85062,,,75117,
85063,,,75122,
85064,,,75128,
85065,,,75131,
85066,,,75133,
85067,,,75136,
85068,,,75137,
85069,,,75138,
85070,,,75139,
85071,,,75158,
85072,,,75159,
85073,,,75160,
85074,,,75162,
85075,,,75164,
85076,,,75165,
85077,,,75166,
85078,,,75167,
85079,,,75168,
85080,,,75169,
85081,,,75182,
85082,,,,71054
85083,,,,71055
85084,,40156,,
85085,,,,72684
85086,,,75183,
85087,,,72264,
85088,,73450,,
85089,,,,71129
85090,,73451,,
85091,,73452,,
85092,,73453,,
85093,,73454,,
85094,,73455,,
85095,,73456,,
85096,,73457,,
85097,,73458,,
85098,,73459,,
85099,,73460,,
85100,,73461,,
85101,,73462,,
85102,,73463,,
85103,,73464,,
85104,,73465,,
85105,,73466,,
85106,,73467,,
85107,,73468,,
85108,,73469,,
85109,,73470,,
85110,,73471,,
85111,,73472,,
85112,,73473,,
85113,,73474,,
85119,,73480,,
85124,,,,71131
85125,,,,71133
85126,,,,71134
85127,,,75220,
85128,,,,71137
85129,,,,71138
85130,,,,71139
85131,,,,71140
85132,,,,71141
85135,,,,71148
85136,,,,71149
85137,,,,71150
85138,,,,71151
85139,,40179,,
85140,,,,72721
85141,,40181,,
85142,,40184,,
85144,,72202,,
85145,,,,71169
85146,,,75221,
85147,,,72655,
85148,40191,,,
85149,,,72672,
85150,,,72669,
85151,,,72670,
85152,,,72671,
85153,,,72673,
85154,,40193,,
85155,,,,71181
85156,,,,71182
85157,,,,71183
85158,,,,71184
85159,,,75223,
85160,,,75222,
85162,,40210,,
85163,,72218,,
85164,,73487,,
85165,,73488,,
85166,,73489,,
85167,,73490,,
85168,,73491,,
85169,,73492,,
85170,,73493,,
85171,,73494,,
85172,,,,72716
85173,,,,72723
85174,,,,72724
85175,,,,72725
85176,,,,72726
85177,,,,72727
85178,,,,72728
85179,,,,72729
85180,,,,72730
85181,,,75231,
85182,,,75230,
85183,,,75229,
85184,,,75228,
85185,,,75227,
85186,,,75226,
85187,,,75225,
85188,,,75224,
85189,,,75215,
85190,,,,72685
85191,,,,72686
85192,,,,72687
85193,,,,72688
85194,,,,72689
85195,,,,72690
85196,,,,72691
85197,,,,72692
85198,,,,72693
85199,,,,72694
85200,,,,72695
85201,,,,72696
85202,,,,72697
85203,,,,72698
85204,,,,72699
85205,,,,72700
85206,,,,72701
85207,,,,72702
85208,,,,72703
85209,,,,72704
85210,,,,72705
85211,,,,72706
85212,,,,72707
85213,,,,72708
85214,,,,72709
85215,,,,72710
85216,,,75184,
85217,,,75186,
85218,,,75187,
85219,,,75188,
85220,,,75189,
85221,,,75190,
85222,,,75191,
85223,,,75192,
85224,,,75193,
85225,,,75194,
85226,,,75195,
85227,,,75196,
85228,,,75197,
85229,,,75198,
85230,,,75199,
85231,,,75200,
85232,,,75201,
85233,,,75202,
85234,,,75203,
85235,,,75204,
85236,,,75205,
85237,,,75206,
85238,,,75207,
85239,,,75208,
85240,,,75209,
85241,,,75210,
85242,,,,71207
85243,,72227,,
85244,,,,71240
85245,,,,71242
85246,,,75232,
85247,,40238,,
85248,,72241,,
85249,,72242,,
85250,,72243,,
85251,,72244,,
85252,,,72802,
85253,,,72803,
85254,,,72804,
85255,,,72805,
85256,,,72806,
85257,,,72807,
85258,,,72808,
85259,,,75233,
85260,,,75234,
85261,,73496,,
85262,,40242,,
85263,,73497,,
85264,,73498,,
85265,,73499,,
85266,,73500,,
85267,,73501,,
85268,,73502,,
85269,,,,72732
85270,,,,72733
85271,,,,72734
85272,,,,72735
85273,,,,72736
85274,,,,72737
85275,,,,72738
85276,,,,72739
85277,,,,72740
85278,,,,72741
85279,,,75235,
85280,,,75236,
85281,,,75237,
85282,,,75238,
85283,,,75239,
85284,,,75240,
85285,,,75241,
85286,,,75242,
85287,,,75243,
85288,,,75244,
85289,,,75245,
85290,,72250,,
85291,,72260,,
85292,,40246,,
85293,,72270,,
85294,,40249,,
85295,,72271,,
85296,,,,71295
85298,,40252,,
85299,,,72892,
85300,,73503,,
85301,,,,72742
85302,,,75247,
85303,,,75248,
85304,,,,72743
85305,,,75249,
85306,,,,71311
85307,,,,71312
85308,,40264,,
85309,,40265,,
85310,,,75250,
85311,,,75251,
85312,,73504,,
85313,,,,72744
85314,,,,72745
85315,,,75252,
85316,,,75253,
85318,,,75255,
85319,,73505,,
85320,,,,72746
85321,,,75256,
85323,,,,71341
85328,,40053,,
85329,,,,72748
85330,,,75259,
85335,,73507,,
85336,,,,72749
85337,,,75263,
85338,,,75264,
85339,,,75265,
85355,,,75275,
85356,,,75276,
85357,,50012,,
85358,50012,,,
85359,,,,72755
85371,,,75277,
85372,,,75278,
85373,,,75279,
85374,,,75280,
85375,,20197,,
85376,,73510,,
85377,,73511,,
85378,,73512,,
85379,,73513,,
85380,,73514,,
85381,,73515,,
85382,,73516,,
85383,,73517,,
85384,,73518,,
85385,,73519,,
85386,,73520,,
85387,,73521,,
85388,,73522,,
85389,,73523,,
85390,,73524,,
85391,,73525,,
85392,,73526,,
85393,,73527,,
85394,,73528,,
85395,,73529,,
85396,,73530,,
85397,,73531,,
85398,,73532,,
85399,,73533,,
85400,,73534,,
85401,,73535,,
85402,,73536,,
85403,,73537,,
85404,,73538,,
85405,,73539,,
85406,,73540,,
85407,,73541,,
85408,,10181,,
85409,,,,72801
85410,,,,72788
85411,,,,72787
85412,,,,72767
85413,,,,72768
85414,,,,72769
85415,,,,72770
85416,,,,72771
85417,,,,72772
85418,,,,72773
85419,,,,72774
85420,,,,72775
85421,,,,72776
85422,,,,72777
85423,,,,72778
85424,,,,72779
85425,,,,72780
85426,,,,72781
85427,,,,72782
85428,,,,72783
85429,,,,72784
85430,,,,72785
85431,,,,72786
85432,,,,72797
85433,,,,72798
85434,,,,72799
85435,,,,72800
85436,,,,72802
85437,,,,72803
85439,,,,72790
85440,,,,72791
85441,,,,72792
85442,,,,72793
85443,,,,72794
85444,,,,72795
85445,,,,72796
85446,,,,72789
85447,,,75281,
85448,,,75283,
85449,,,75292,
85450,,,75297,
85451,,,75316,
85452,,,75319,
85453,,,75282,
85454,,,75287,
85455,,,75288,
85456,,,75289,
85457,,,75290,
85458,,,75293,
85459,,,75294,
85460,,,75295,
85461,,,75296,
85462,,,75298,
85463,,,75299,
85464,,,75300,
85465,,,75302,
85466,,,75303,
85467,,,75304,
85468,,,75305,
85469,,,75306,
85470,,,75307,
85471,,,75309,
85472,,,75310,
85473,,,75311,
85474,,,75312,
85475,,,75313,
85476,,,75318,
85477,,,75285,
85478,,,75286,
85479,,,75291,
85480,,,75301,
85481,,,75308,
85482,,,75317,
85483,,,75315,
85484,,,75284,
85486,,20229,,
85487,,73542,,
85488,,73543,,
85489,,73544,,
85490,,73545,,
85491,,73546,,
85492,,,,72810
85493,,,,72809
85494,,,,72808
85495,,,,72807
